id,month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_id,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_id,redemption_handgun,redemption_long_gun,redemption_other,returned_id,returned_handgun,returned_long_gun,returned_other,rentals_id,rentals_handgun,rentals_long_gun,private_sale_id,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_id,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
1550,2021-03,Florida,34498,0,91131,33936,6429,3970,1,1550,8,6,0,1550,4612,1399,9,1550,1167,152,14,1550,0,0,1550,464,295,90,1550,28,35,3,178247
1551,2021-03,Georgia,38669,0,36123,14431,1313,1221,0,1551,25,15,4,1551,2357,1174,13,1551,53,0,0,1551,0,0,1551,32,16,3,1551,0,0,0,95449
1552,2021-03,Guam,0,0,270,108,16,10,0,1552,0,0,0,1552,0,0,0,1552,0,0,0,1552,0,0,1552,0,0,0,1552,0,0,0,404
1553,2021-03,Hawaii,1763,0,0,0,0,0,0,1553,0,0,0,1553,0,0,0,1553,3,4,0,1553,0,0,1553,0,0,0,1553,0,0,0,1770
1554,2021-03,Idaho,13096,2,10546,8550,951,639,0,1554,5,5,0,1554,459,484,4,1554,41,10,1,1554,0,0,1554,14,29,3,1554,0,0,0,34839
1555,2021-03,Illinois,23382,1350676,35699,16114,0,2046,0,1555,0,0,0,1555,0,0,0,1555,0,0,0,1555,0,0,1555,0,0,0,1555,0,0,0,1427917
1556,2021-03,Indiana,912,144123,36403,19692,2543,1513,18,1556,14,7,1,1556,885,534,23,1556,53,1,0,1556,0,0,1556,76,63,15,1556,4,4,0,206884
1557,2021-03,Iowa,17828,10599,314,3905,72,8,0,1557,0,0,0,1557,2,48,0,1557,67,18,3,1557,0,0,1557,1,5,0,1557,0,0,0,32870
1558,2021-03,Kansas,2502,23,12516,8543,1107,719,0,1558,10,8,1,1558,858,406,10,1558,155,19,1,1558,0,0,1558,17,16,4,1558,0,0,0,26915
1559,2021-03,Kentucky,1802,286391,21777,14505,911,1235,1,1559,37,21,1,1559,2334,1366,9,1559,9,6,0,1559,0,0,1559,29,34,3,1559,5,0,0,330476
1560,2021-03,Louisiana,5928,249,24021,11351,1624,1061,2,1560,7,10,1,1560,1515,795,17,1560,0,0,0,1560,0,0,1560,31,17,2,1560,2,0,0,46633
1561,2021-03,Maine,994,8,6795,5590,577,333,4,1561,0,1,1,1561,77,94,0,1561,31,9,1,1561,0,0,1561,15,4,1,1561,1,0,0,14536
1562,2021-03,Mariana Islands,0,0,18,7,3,1,0,1562,0,0,0,1562,0,0,0,1562,0,0,0,1562,0,0,1562,0,0,0,1562,0,0,0,29
1563,2021-03,Maryland,9445,26,12103,8531,183,15,0,1563,0,0,2,1563,54,128,0,1563,221,26,7,1563,0,0,1563,0,11,2,1563,0,0,0,30754
1564,2021-03,Massachusetts,13304,1,8683,4150,1633,371,0,1564,1,0,0,1564,13,12,2,1564,1,1,0,1564,0,0,1564,29,46,6,1564,3,1,0,28257
1565,2021-03,Michigan,30447,9963,41979,24546,3411,1159,0,1565,7,8,6,1565,44,279,8,1565,112,9,0,1565,0,0,1565,68,15,1,1565,1,3,0,112066
1566,2021-03,Minnesota,30197,33819,21643,16144,1881,921,0,1566,4,3,0,1566,165,226,7,1566,110,29,0,1566,0,0,1566,41,33,1,1566,0,0,0,105224
1567,2021-03,Mississippi,3558,0,19386,10388,870,751,0,1567,10,9,1,1567,1970,1042,4,1567,18,1,0,1567,0,0,1567,14,5,2,1567,0,2,0,38031
1568,2021-03,Missouri,8226,0,36589,24048,3145,1957,0,1568,19,18,2,1568,1862,1035,14,1568,485,51,2,1568,0,0,1568,82,68,7,1568,2,5,0,77617
1569,2021-03,Montana,2023,0,7144,6774,527,540,27,1569,7,11,1,1569,531,696,0,1569,22,9,3,1569,0,0,1569,6,5,3,1569,0,0,0,18329
1570,2021-03,Nebraska,7654,106,282,2667,33,12,0,1570,0,0,0,1570,7,58,0,1570,32,8,1,1570,0,0,1570,0,0,0,1570,0,0,0,10860
1571,2021-03,Nevada,5894,0,9310,3953,526,547,0,1571,1,1,0,1571,264,90,1,1571,1,0,0,1571,0,0,1571,360,136,17,1571,0,0,0,21101
1572,2021-03,New Hampshire,1694,3,9949,5075,243,0,44,1572,0,30,0,1572,0,21,0,1572,115,9,2,1572,0,0,1572,0,0,0,1572,1,0,0,17186
1573,2021-03,New Jersey,0,0,15643,7663,1025,0,0,1573,0,0,0,1573,0,0,0,1573,0,0,0,1573,0,0,1573,139,88,4,1573,0,0,1,24563
1574,2021-03,New Mexico,1081,0,11694,7378,997,566,0,1574,17,7,0,1574,468,537,2,1574,55,0,0,1574,0,0,1574,123,87,7,1574,2,3,0,23024
1575,2021-03,New York,4955,2801,14211,21691,3916,423,0,1575,1,1,4,1575,47,42,8,1575,68,92,0,1575,7,12,1575,365,431,61,1575,9,12,1,49158
1576,2021-03,North Carolina,57556,16,2461,22751,1857,364,0,1576,14,15,1,1576,2308,1806,25,1576,730,137,14,1576,9,4,1576,3,14,5,1576,0,0,0,90090
1577,2021-03,North Dakota,801,0,3640,4061,259,195,0,1577,0,5,3,1577,88,128,2,1577,4,2,2,1577,0,0,1577,5,5,0,1577,0,0,0,9200
1578,2021-03,Ohio,25646,96,42665,23081,2175,1843,0,1578,13,3,4,1578,1751,780,8,1578,225,74,10,1578,0,0,1578,54,38,8,1578,0,0,0,98474
1579,2021-03,Oklahoma,4194,4,22079,13712,2194,1445,1,1579,26,18,3,1579,2446,1516,5,1579,826,1,0,1579,0,0,1579,43,35,19,1579,1,0,0,48568
1580,2021-03,Oregon,10308,1528,23731,13927,0,12,8,1580,0,0,0,1580,0,0,0,1580,187,51,0,1580,0,0,1580,0,0,0,1580,0,0,0,49752
1581,2021-03,Pennsylvania,47252,0,74896,30420,49,0,752,1581,0,0,0,1581,0,0,0,1581,821,110,1,1581,0,0,1581,0,0,0,1581,0,0,0,154301
1582,2021-03,Puerto Rico,0,0,4296,271,72,44,0,1582,0,1,0,1582,33,6,0,1582,0,0,0,1582,0,0,1582,688,57,2,1582,4,1,0,5475
1583,2021-03,Rhode Island,0,0,2231,1389,154,448,0,1583,0,0,0,1583,3,0,0,1583,326,120,267,1583,0,0,1583,13,5,1,1583,0,0,0,4957
1584,2021-03,South Carolina,17815,338,23615,10083,1146,725,1,1584,8,9,0,1584,1222,569,1,1584,188,11,3,1584,0,0,1584,18,13,4,1584,2,1,1,55773
1585,2021-03,South Dakota,1151,14,5016,5071,381,295,0,1585,1,1,1,1585,210,204,1,1585,0,0,0,1585,0,0,1585,26,56,1,1585,1,0,0,12430
1586,2021-03,Tennessee,12979,6087,46941,25205,2628,0,0,1586,0,0,0,1586,2,0,0,1586,131,6,0,1586,0,0,1586,0,0,0,1586,0,0,0,93979
1587,2021-03,Texas,53947,0,95320,47817,6098,4781,2,1587,127,45,8,1587,9486,4368,104,1587,104,11,0,1587,0,0,1587,116,58,12,1587,1,4,0,222409
1588,2021-03,Utah,21021,73148,9765,6818,739,0,0,1588,11,12,4,1588,321,389,2,1588,223,63,56,1588,0,0,1588,0,0,0,1588,0,0,0,112572
1589,2021-03,Vermont,0,0,2967,2511,215,168,0,1589,2,3,1,1589,9,16,6,1589,0,0,0,1589,0,0,1589,1,9,1,1589,0,0,0,5909
1590,2021-03,Virgin Islands,146,0,51,6,1,0,0,1590,0,0,0,1590,0,0,0,1590,0,0,0,1590,0,0,1590,2,0,0,1590,0,0,0,206
1591,2021-03,Virginia,1228,650,42816,22192,5093,0,0,1591,0,0,0,1591,0,0,0,1591,388,71,0,1591,0,0,1591,0,0,0,1591,0,0,0,72438
1592,2021-03,Washington,20324,387,29172,16595,4807,93,20,1592,0,81,7,1592,458,778,38,1592,619,130,8,1592,0,0,1592,613,467,256,1592,0,6,1,74860
1593,2021-03,West Virginia,4201,210,10610,9063,500,660,0,1593,13,7,0,1593,1098,1031,3,1593,8,0,1,1593,1,0,1593,11,9,0,1593,0,0,0,27426
1594,2021-03,Wisconsin,21114,788,33440,18939,1894,83,0,1594,0,1,25,1594,157,219,24,1594,146,37,1,1594,0,0,1594,0,16,1,1594,0,0,0,76885
1595,2021-03,Wyoming,700,24,4004,3635,260,270,2,1595,1,5,3,1595,194,216,1,1595,20,2,0,1595,0,0,1595,5,6,0,1595,0,0,0,9348
1596,2021-02,Alabama,31803,512,20970,16026,1548,959,0,1596,18,14,2,1596,1966,791,7,1596,19,0,0,1596,0,0,1596,35,27,6,1596,2,5,0,74710
1597,2021-02,Alaska,222,1,3055,2564,375,189,0,1597,3,0,0,1597,122,79,1,1597,31,15,0,1597,0,0,1597,7,3,0,1597,0,0,0,6667
1598,2021-02,Arizona,9290,1159,20530,9991,1754,1114,0,1598,10,3,3,1598,1059,404,1,1598,132,9,1,1598,0,0,1598,19,15,2,1598,0,0,0,45496
1599,2021-02,Arkansas,3123,1152,7068,5289,448,390,8,1599,7,13,2,1599,771,623,4,1599,0,0,0,1599,0,0,1599,12,6,0,1599,0,0,0,18916
1600,2021-02,California,16025,11953,40789,27915,6499,0,0,1600,2,0,0,1600,508,275,6,1600,1669,743,71,1600,0,0,1600,9126,3416,709,1600,60,18,0,119784
1601,2021-02,Colorado,10891,6,21729,13839,1960,1760,0,1601,0,0,0,1601,0,0,0,1601,247,53,0,1601,0,0,1601,0,0,0,1601,0,0,0,50485
1602,2021-02,Connecticut,9792,476,6046,1996,1438,0,0,1602,0,0,0,1602,0,0,0,1602,0,0,0,1602,0,0,1602,0,0,0,1602,0,0,0,19748
1603,2021-02,Delaware,353,0,2775,1563,158,153,0,1603,0,0,0,1603,11,6,0,1603,103,0,0,1603,0,0,1603,74,39,8,1603,1,1,0,5245
1604,2021-02,District of Columbia,538,1,304,4,0,2,0,1604,0,0,0,1604,0,0,0,1604,0,0,71,1604,0,0,1604,0,0,0,1604,0,0,0,920
1605,2021-02,Florida,31875,0,66307,26720,5116,2894,1,1605,10,5,0,1605,3162,776,8,1605,1079,100,10,1605,0,0,1605,411,279,65,1605,22,28,2,138870
1606,2021-02,Georgia,37243,0,21523,10215,1122,727,0,1606,18,8,3,1606,1495,705,15,1606,14,0,0,1606,0,0,1606,18,12,2,1606,0,0,0,73120
1607,2021-02,Guam,0,0,190,70,34,7,0,1607,0,0,0,1607,0,0,0,1607,0,0,0,1607,0,0,1607,0,0,0,1607,0,0,0,301
1608,2021-02,Hawaii,1504,0,0,0,0,0,0,1608,0,0,0,1608,0,0,0,1608,1,2,0,1608,0,0,1608,0,0,0,1608,0,0,0,1507
1609,2021-02,Idaho,6846,0,6973,5631,762,385,0,1609,2,3,1,1609,261,242,1,1609,63,16,1,1609,0,0,1609,18,16,2,1609,0,0,0,21223
1610,2021-02,Illinois,18820,846252,24290,11338,0,1320,0,1610,0,0,0,1610,0,0,0,1610,0,0,0,1610,0,0,1610,0,0,0,1610,0,0,0,902020
1611,2021-02,Indiana,902,150662,25161,14378,2063,998,18,1611,3,2,1,1611,513,276,26,1611,19,0,1,1611,0,0,1611,62,57,17,1611,0,2,1,195162
1612,2021-02,Iowa,15966,11779,204,2462,65,2,3,1612,0,1,0,1612,1,26,0,1612,44,13,2,1612,0,0,1612,1,2,1,1612,0,0,0,30572
1613,2021-02,Kansas,2083,7,7573,5810,865,430,0,1613,7,3,2,1613,453,201,8,1613,41,13,3,1613,0,0,1613,12,16,0,1613,0,1,0,17528
1614,2021-02,Kentucky,1304,352938,12171,8806,609,623,0,1614,23,9,1,1614,1223,730,1,1614,12,7,0,1614,0,0,1614,21,18,2,1614,0,1,0,378499
1615,2021-02,Louisiana,2435,204,13373,7560,1094,680,0,1615,7,9,2,1615,853,404,16,1615,0,0,0,1615,0,0,1615,20,10,1,1615,0,1,0,26669
1616,2021-02,Maine,678,6,4167,3357,416,215,2,1616,0,0,0,1616,52,41,1,1616,25,8,0,1616,0,0,1616,8,8,1,1616,0,0,0,8985
1617,2021-02,Mariana Islands,0,0,10,2,3,1,0,1617,0,0,0,1617,0,0,0,1617,0,0,0,1617,0,0,1617,0,0,0,1617,0,0,0,16
1618,2021-02,Maryland,7561,26,9199,6777,136,10,0,1618,0,0,1,1618,46,73,3,1618,55,22,3,1618,0,0,1618,9,9,0,1618,0,0,1,23931
1619,2021-02,Massachusetts,11858,3,6856,3385,1181,288,8,1619,0,0,1,1619,7,4,1,1619,1,1,0,1619,0,0,1619,38,55,21,1619,2,1,0,23711
1620,2021-02,Michigan,21953,9059,28567,17556,2545,892,0,1620,4,4,0,1620,25,192,7,1620,60,19,0,1620,0,0,1620,44,11,4,1620,2,0,0,80944
1621,2021-02,Minnesota,23639,23839,15446,10501,1380,668,0,1621,0,4,0,1621,132,133,4,1621,68,20,2,1621,0,0,1621,24,35,2,1621,0,1,0,75898
1622,2021-02,Mississippi,2468,0,9386,6389,573,359,0,1622,11,4,0,1622,1188,563,7,1622,4,2,0,1622,0,0,1622,9,7,1,1622,0,0,0,20971
1623,2021-02,Missouri,5368,0,21819,16008,2157,1233,0,1623,19,8,0,1623,1066,538,10,1623,244,27,0,1623,0,0,1623,80,56,7,1623,2,3,1,48646
1624,2021-02,Montana,2254,0,4301,3920,408,292,28,1624,8,3,0,1624,293,328,1,1624,29,3,1,1624,0,0,1624,4,3,0,1624,0,0,0,11876
1625,2021-02,Nebraska,5639,138,236,1739,36,10,0,1625,0,0,0,1625,2,27,1,1625,36,4,0,1625,0,0,1625,0,2,0,1625,0,0,0,7870
1626,2021-02,Nevada,3965,0,6884,3079,473,419,5,1626,0,0,0,1626,218,75,0,1626,0,0,0,1626,0,0,1626,350,125,22,1626,0,0,0,15615
1627,2021-02,New Hampshire,1550,5,7071,3428,248,1,28,1627,0,19,0,1627,0,7,0,1627,274,14,5,1627,0,0,1627,0,1,0,1627,0,0,0,12651
1628,2021-02,New Jersey,0,0,12782,6457,806,0,0,1628,0,0,0,1628,0,0,0,1628,0,0,0,1628,0,0,1628,121,67,6,1628,2,0,1,20242
1629,2021-02,New Mexico,1017,0,7799,4700,658,376,1,1629,7,4,0,1629,365,450,5,1629,34,0,0,1629,0,0,1629,126,64,1,1629,1,1,0,15609
1630,2021-02,New York,3746,1928,10259,15690,3263,315,0,1630,1,0,1,1630,36,48,7,1630,66,64,1,1630,3,10,1630,297,317,51,1630,5,7,0,36115
1631,2021-02,North Carolina,49450,15,2128,15798,1387,236,0,1631,21,18,3,1631,1512,1097,11,1631,622,95,7,1631,6,1,1631,1,21,1,1631,0,0,0,72430
1632,2021-02,North Dakota,673,1,2353,2572,206,98,0,1632,0,1,1,1632,55,69,4,1632,16,2,1,1632,0,0,1632,4,1,0,1632,0,0,0,6057
1633,2021-02,Ohio,18462,63,28134,16727,1730,1212,1,1633,9,7,1,1633,1071,417,8,1633,144,53,9,1633,0,0,1633,33,21,0,1633,2,2,0,68106
1634,2021-02,Oklahoma,2501,2,12984,8793,1467,832,1,1634,7,14,1,1634,1360,790,3,1634,201,0,0,1634,0,0,1634,25,19,6,1634,0,0,0,29006
1635,2021-02,Oregon,7123,1398,16296,9940,0,13,5,1635,0,0,0,1635,0,0,0,1635,141,41,0,1635,0,0,1635,0,0,0,1635,0,0,0,34957
1636,2021-02,Pennsylvania,36118,0,54737,22421,40,0,486,1636,0,0,0,1636,0,0,0,1636,591,87,2,1636,0,0,1636,0,0,0,1636,0,0,0,114482
1637,2021-02,Puerto Rico,0,0,3411,231,54,32,0,1637,2,0,0,1637,17,4,1,1637,0,0,0,1637,0,0,1637,531,47,3,1637,3,3,0,4339
1638,2021-02,Rhode Island,0,0,1889,1034,151,322,0,1638,0,0,0,1638,6,0,0,1638,225,104,251,1638,0,0,1638,11,5,0,1638,0,0,0,3998
1639,2021-02,South Carolina,13811,797,15041,7521,910,520,2,1639,11,2,1,1639,877,352,3,1639,147,8,2,1639,0,0,1639,17,9,0,1639,1,0,0,40032
1640,2021-02,South Dakota,757,27,3654,3939,375,172,0,1640,2,1,0,1640,112,118,3,1640,0,0,0,1640,0,0,1640,14,30,3,1640,1,0,0,9208
1641,2021-02,Tennessee,9436,3845,29633,17566,1760,0,0,1641,0,0,0,1641,0,0,0,1641,98,7,1,1641,0,0,1641,0,0,0,1641,0,0,0,62346
1642,2021-02,Texas,38182,0,53772,27829,4217,2537,0,1642,54,32,5,1642,5229,2213,45,1642,77,8,2,1642,0,0,1642,54,43,10,1642,0,1,0,134310
1643,2021-02,Utah,19487,58208,6423,4559,538,0,0,1643,7,10,2,1643,173,178,1,1643,215,52,38,1643,0,0,1643,0,0,0,1643,0,0,0,89891
1644,2021-02,Vermont,0,0,1965,1571,179,127,0,1644,1,4,2,1644,9,8,3,1644,0,0,0,1644,0,0,1644,2,3,0,1644,0,0,0,3874
1645,2021-02,Virgin Islands,107,0,48,4,0,0,0,1645,0,0,0,1645,0,0,0,1645,0,0,0,1645,0,0,1645,0,0,0,1645,0,0,0,159
1646,2021-02,Virginia,1935,886,29404,16798,3930,0,0,1646,0,0,0,1646,0,0,0,1646,213,56,0,1646,0,0,1646,0,0,0,1646,0,0,0,53222
1647,2021-02,Washington,17955,398,24100,12681,3761,65,12,1647,0,57,7,1647,221,447,21,1647,436,117,10,1647,0,0,1647,555,365,190,1647,0,6,5,61409
1648,2021-02,West Virginia,3153,99,6478,6160,347,385,0,1648,11,8,1,1648,701,546,1,1648,3,0,0,1648,0,0,1648,11,9,1,1648,0,0,0,17914
1649,2021-02,Wisconsin,16585,811,20757,12376,1180,49,0,1649,0,3,11,1649,120,131,25,1649,144,51,3,1649,0,0,1649,0,4,1,1649,0,0,0,52251
1650,2021-02,Wyoming,682,35,2724,2320,226,150,2,1650,1,3,0,1650,112,104,1,1650,13,2,0,1650,0,0,1650,0,6,0,1650,1,0,0,6382
1651,2021-01,Alabama,39955,464,33563,23477,2309,1568,0,1651,26,11,2,1651,2820,1301,5,1651,26,0,0,1651,0,0,1651,25,34,14,1651,0,2,0,105602
1652,2021-01,Alaska,283,4,3989,3574,563,262,0,1652,1,1,1,1652,149,101,1,1652,31,31,0,1652,0,0,1652,7,18,2,1652,0,0,0,9018
1653,2021-01,Arizona,9237,1085,29336,14430,2339,1795,0,1653,12,7,2,1653,1519,586,9,1653,139,6,0,1653,0,0,1653,22,17,3,1653,2,0,2,60548
1654,2021-01,Arkansas,3231,1028,11993,10043,715,596,15,1654,15,15,2,1654,1261,1130,4,1654,0,0,0,1654,0,0,1654,21,13,2,1654,1,0,0,30085
1655,2021-01,California,19078,6462,55103,36179,6807,0,0,1655,2,0,0,1655,422,340,13,1655,807,490,86,1655,0,0,1655,5744,2282,528,1655,55,33,1,134432
1656,2021-01,Colorado,10179,13,30172,18855,2702,2730,1,1656,0,0,0,1656,0,0,0,1656,342,56,1,1656,0,0,1656,0,0,0,1656,0,0,0,65051
1657,2021-01,Connecticut,10880,482,8832,3192,2220,0,0,1657,0,0,0,1657,0,0,0,1657,0,0,0,1657,0,0,1657,0,0,0,1657,0,0,0,25606
1658,2021-01,Delaware,53,0,4275,2391,234,161,0,1658,0,0,0,1658,20,11,0,1658,81,0,0,1658,0,0,1658,117,59,5,1658,1,0,0,7408
1659,2021-01,District of Columbia,693,0,357,8,0,2,0,1659,0,0,0,1659,0,0,0,1659,0,0,16,1659,0,0,1659,0,0,0,1659,0,0,0,1076
1660,2021-01,Florida,34470,0,97406,40173,6686,4549,2,1660,6,8,0,1660,4116,1251,7,1660,1012,84,10,1660,0,0,1660,517,350,92,1660,49,28,1,190817
1661,2021-01,Georgia,36667,0,33178,16797,1596,1284,0,1661,23,15,1,1661,2094,1148,13,1661,40,0,0,1661,0,0,1661,35,8,2,1661,1,0,1,92903
1662,2021-01,Guam,0,0,161,84,45,14,0,1662,0,0,0,1662,0,0,0,1662,0,0,0,1662,0,0,1662,0,0,0,1662,0,0,0,304
1663,2021-01,Hawaii,1503,0,0,0,0,0,0,1663,0,0,0,1663,0,0,0,1663,0,1,0,1663,0,0,1663,0,0,0,1663,0,0,0,1504
1664,2021-01,Idaho,6150,1,11036,8507,1045,596,0,1664,2,8,0,1664,413,401,3,1664,43,6,0,1664,0,0,1664,18,12,2,1664,0,0,0,28243
1665,2021-01,Illinois,34093,912211,35848,17817,0,2149,0,1665,0,0,0,1665,0,0,0,1665,0,0,0,1665,0,0,1665,0,0,0,1665,0,0,0,1002118
1666,2021-01,Indiana,1205,195337,37237,22732,3005,1598,33,1666,12,14,4,1666,809,461,40,1666,16,3,0,1666,0,0,1666,79,71,23,1666,2,3,0,262684
1667,2021-01,Iowa,21062,8447,304,4155,98,5,134,1667,0,2,0,1667,0,38,1,1667,47,15,4,1667,0,0,1667,0,1,0,1667,0,0,0,34313
1668,2021-01,Kansas,1566,14,12023,9512,1180,704,0,1668,10,4,3,1668,723,341,21,1668,44,13,1,1668,0,0,1668,14,16,6,1668,0,0,0,26195
1669,2021-01,Kentucky,1562,378776,20728,15271,982,1097,0,1669,25,22,5,1669,1982,1251,6,1669,8,4,0,1669,0,0,1669,35,31,1,1669,2,2,0,421790
1670,2021-01,Louisiana,2758,181,19621,13155,1534,1103,0,1670,15,3,2,1670,1186,638,22,1670,0,0,0,1670,0,0,1670,32,13,2,1670,0,0,1,40266
1671,2021-01,Maine,678,8,6644,5230,582,349,3,1671,0,0,0,1671,68,72,2,1671,22,14,0,1671,0,0,1671,9,8,1,1671,0,3,0,13693
1672,2021-01,Mariana Islands,0,0,13,9,0,5,0,1672,0,0,0,1672,0,0,0,1672,0,0,0,1672,0,0,1672,0,0,0,1672,0,0,0,27
1673,2021-01,Maryland,7515,24,12312,10732,137,13,0,1673,2,4,0,1673,65,106,2,1673,66,16,6,1673,0,0,1673,0,11,1,1673,0,1,1,31014
1674,2021-01,Massachusetts,12398,3,9873,5021,1676,453,1,1674,0,1,0,1674,3,6,1,1674,0,2,0,1674,0,0,1674,58,59,14,1674,0,1,0,29570
1675,2021-01,Michigan,30312,11337,44266,28699,3878,1282,0,1675,3,5,1,1675,23,246,6,1675,100,12,0,1675,0,0,1675,43,12,2,1675,0,0,0,120227
1676,2021-01,Minnesota,26909,23044,20206,14259,1803,860,0,1676,2,1,0,1676,149,218,3,1676,64,15,4,1676,0,0,1676,25,17,3,1676,0,0,1,87583
1677,2021-01,Mississippi,3264,0,15048,11420,847,632,0,1677,12,9,1,1677,1831,987,4,1677,12,0,0,1677,0,0,1677,16,8,0,1677,0,2,0,34093
1678,2021-01,Missouri,5526,0,34178,24308,3423,1705,0,1678,20,10,3,1678,1599,961,16,1678,290,40,5,1678,0,0,1678,85,53,9,1678,1,2,0,72234
1679,2021-01,Montana,3227,0,6523,6292,561,422,38,1679,7,8,1,1679,498,543,1,1679,19,4,0,1679,0,0,1679,5,4,0,1679,0,1,0,18154
1680,2021-01,Nebraska,6956,117,340,2947,58,4,0,1680,0,0,0,1680,2,48,0,1680,32,4,0,1680,0,0,1680,0,1,0,1680,0,0,0,10509
1681,2021-01,Nevada,3829,0,9181,4325,529,546,0,1681,0,0,0,1681,229,89,0,1681,0,0,0,1681,0,0,1681,387,133,18,1681,0,0,0,19266
1682,2021-01,New Hampshire,1740,16,11034,5624,465,0,31,1682,2,31,0,1682,0,9,0,1682,241,10,8,1682,0,0,1682,0,3,0,1682,0,0,0,19214
1683,2021-01,New Jersey,0,0,17347,9596,1020,0,0,1683,0,0,0,1683,0,0,0,1683,0,0,0,1683,0,0,1683,152,100,9,1683,4,1,1,28230
1684,2021-01,New Mexico,994,0,9617,6511,870,521,0,1684,16,16,0,1684,395,510,2,1684,39,0,0,1684,0,0,1684,128,62,4,1684,3,1,0,19689
1685,2021-01,New York,3664,2108,12143,25221,4447,427,0,1685,1,1,4,1685,56,49,14,1685,57,102,0,1685,3,12,1685,317,469,62,1685,6,19,2,49184
1686,2021-01,North Carolina,51156,105,2814,25266,1994,284,0,1686,21,18,3,1686,2061,1567,19,1686,574,76,10,1686,11,3,1686,3,27,2,1686,3,0,0,86017
1687,2021-01,North Dakota,443,16,3664,3854,261,196,0,1687,0,0,3,1687,74,112,4,1687,14,6,2,1687,0,0,1687,5,7,1,1687,0,0,0,8662
1688,2021-01,Ohio,19539,77,45379,26775,2405,1972,2,1688,14,11,2,1688,1508,663,10,1688,136,54,17,1688,0,0,1688,44,36,5,1688,2,0,0,98651
1689,2021-01,Oklahoma,3084,0,21729,15182,2581,1348,0,1689,23,10,3,1689,2268,1367,15,1689,587,0,0,1689,0,0,1689,40,24,13,1689,1,2,1,48278
1690,2021-01,Oregon,8849,1261,24459,14997,0,11,1,1690,0,0,0,1690,0,0,0,1690,119,56,2,1690,0,0,1690,0,0,0,1690,0,0,0,49755
1691,2021-01,Pennsylvania,44600,0,81592,32671,41,0,415,1691,0,0,0,1691,0,0,0,1691,669,127,1,1691,0,0,1691,0,0,0,1691,0,0,0,160116
1692,2021-01,Puerto Rico,0,0,3463,258,72,36,0,1692,0,0,1,1692,27,1,2,1692,0,0,0,1692,0,0,1692,481,31,2,1692,3,0,0,4377
1693,2021-01,Rhode Island,0,0,2279,1421,188,480,0,1693,0,0,0,1693,3,1,0,1693,401,152,248,1693,0,0,1693,11,5,0,1693,1,0,0,5190
1694,2021-01,South Carolina,16989,235,20417,11129,1278,802,6,1694,7,10,2,1694,1064,489,12,1694,141,14,0,1694,0,0,1694,14,10,3,1694,0,0,0,52622
1695,2021-01,South Dakota,989,43,5326,5011,530,304,0,1695,2,1,0,1695,172,161,3,1695,0,0,0,1695,0,0,1695,10,18,1,1695,0,0,0,12571
1696,2021-01,Tennessee,10595,5451,46194,29203,2727,0,0,1696,0,0,0,1696,2,1,0,1696,84,5,0,1696,0,0,1696,0,0,0,1696,0,0,0,94262
1697,2021-01,Texas,58691,0,84022,47149,6067,4131,4,1697,116,60,10,1697,7877,3723,80,1697,73,7,2,1697,0,0,1697,94,77,18,1697,1,5,1,212208
1698,2021-01,Utah,20909,61803,9840,6964,746,0,0,1698,5,12,5,1698,303,291,0,1698,194,57,38,1698,0,0,1698,0,0,0,1698,0,0,0,101167
1699,2021-01,Vermont,0,0,3005,2523,236,183,4,1699,5,3,0,1699,16,18,6,1699,0,0,0,1699,0,0,1699,5,5,3,1699,0,0,0,6012
1700,2021-01,Virgin Islands,90,0,58,5,0,1,0,1700,0,0,0,1700,0,0,0,1700,0,0,0,1700,0,0,1700,0,0,0,1700,0,0,0,154
1701,2021-01,Virginia,1007,556,41711,23650,5208,0,0,1701,0,0,0,1701,0,0,0,1701,261,58,0,1701,0,0,1701,0,0,0,1701,0,0,0,72451
1702,2021-01,Washington,17599,443,30106,17179,4843,86,11,1702,2,91,7,1702,321,626,26,1702,560,119,11,1702,0,0,1702,569,465,299,1702,1,2,3,73369
1703,2021-01,West Virginia,3404,97,10142,9708,565,594,0,1703,12,14,0,1703,1139,917,1,1703,6,0,0,1703,0,0,1703,16,11,0,1703,0,0,0,26626
1704,2021-01,Wisconsin,23800,814,30495,16304,1797,81,0,1704,0,2,13,1704,152,162,18,1704,131,55,2,1704,0,0,1704,0,10,0,1704,0,0,0,73836
1705,2021-01,Wyoming,654,12,4039,3697,338,197,4,1705,1,2,1,1705,156,140,2,1705,12,0,0,1705,0,0,1705,4,5,1,1705,1,0,0,9266
1706,2020-12,Alabama,33421,505,31103,28933,1855,1388,0,1706,43,13,1,1706,2447,1121,9,1706,25,0,0,1706,0,0,1706,30,23,5,1706,2,3,0,100927
1707,2020-12,Alaska,441,3,3658,3822,430,233,0,1707,0,0,0,1707,123,84,1,1707,49,31,0,1707,0,0,1707,9,10,1,1707,0,1,0,8896
1708,2020-12,Arizona,9043,846,25093,14562,1942,1395,0,1708,12,4,3,1708,1082,349,4,1708,170,9,0,1708,0,0,1708,21,8,3,1708,0,1,0,54547
